Name	SMARTS	Reject	Accept
C656_0069	Cc1ccc(Cn2nnc3c(=O)n(Cc4cc(C)ccc4C)cnc23)cc1		['Cc1ccc(Cn2nnc3c(=O)n(Cc4cc(C)ccc4C)cnc23)cc1']
1488_0481	Clc1ccc(cc1)c1csc(NC(=O)c2cccc(Cl)c2)n1		['Clc1ccc(cc1)c1csc(NC(=O)c2cccc(Cl)c2)n1']
3339_4762	Fc1ccc(cc1)C(=O)Nc1nc2c(cc3CCc4cccc2c34)s1		['Fc1ccc(cc1)C(=O)Nc1nc2c(cc3CCc4cccc2c34)s1']
8002_2326	Clc1ccc(COc2ccc(C=NNC(=O)C(=O)Nc3cccc(Br)c3)cc2)cc1		['Clc1ccc(COc2ccc(C=NNC(=O)C(=O)Nc3cccc(Br)c3)cc2)cc1']
C175_0112	CCOC(=O)c1[nH]c2ccccc2c1NC(=O)c1ccc2ccccc2c1		['CCOC(=O)c1[nH]c2ccccc2c1NC(=O)c1ccc2ccccc2c1']
3003_0752	CCc1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccccc1		['CCc1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccccc1']
1761_1089	CCC(=NNC(=O)CCC(=O)Nc1ccc(I)cc1)Cc1ccccc1		['CCC(=NNC(=O)CCC(=O)Nc1ccc(I)cc1)Cc1ccccc1']
0800_0121	O=C(Nc1nc(cs1)c1ccc2ccccc2c1)c1cccs1		['O=C(Nc1nc(cs1)c1ccc2ccccc2c1)c1cccs1']
C145_0016	Cn1c(nc2c([nH]c3ccccc23)c1=O)SCC(=O)Nc1ccccc1		['Cn1c(nc2c([nH]c3ccccc23)c1=O)SCC(=O)Nc1ccccc1']
1889_2996	CCOC(=O)C1=C(C)NC(=C(C1c1oc(cc1)c1ccc(Cl)cc1)C(=O)OCC)C		['CCOC(=O)C1=C(C)NC(=C(C1c1oc(cc1)c1ccc(Cl)cc1)C(=O)OCC)C']
C270_0212	Cc1ccc(Cl)cc1N1CCN(CCNC(=O)Nc2ccccc2)CC1		['Cc1ccc(Cl)cc1N1CCN(CCNC(=O)Nc2ccccc2)CC1']
3771_8282	Brc1cccc(c1)C(=O)NC(=Cc1occc1)C(=O)Nc1ccccc1		['Brc1cccc(c1)C(=O)NC(=Cc1occc1)C(=O)Nc1ccccc1']
K229_0982	COc1cccc(C=CC(=O)c2cc3ccccc3oc2=O)c1		['COc1cccc(C=CC(=O)c2cc3ccccc3oc2=O)c1']
2237_0104	CC(C)(C)c1ccc(cc1)c1nnc(NC(=O)c2cccs2)s1		['CC(C)(C)c1ccc(cc1)c1nnc(NC(=O)c2cccs2)s1']
0800_0128	[O-]=N(=O)c1ccccc1C(=O)Nc1nc(cs1)c1ccc2ccccc2c1		['[O-]=N(=O)c1ccccc1C(=O)Nc1nc(cs1)c1ccc2ccccc2c1']
8008_6103	Oc1ccc(C=NNC(=O)C(=O)Nc2cc(Cl)ccc2Cl)c(O)c1		['Oc1ccc(C=NNC(=O)C(=O)Nc2cc(Cl)ccc2Cl)c(O)c1']
8008_6105	Oc1ccc2ccccc2c1C=NNC(=O)C(=O)Nc1cc(Cl)ccc1Cl		['Oc1ccc2ccccc2c1C=NNC(=O)C(=O)Nc1cc(Cl)ccc1Cl']
0325_0403	Oc1ccc(N=Nc2ccc(cc2)N(=O)=[O-])c2ccccc12		['Oc1ccc(N=Nc2ccc(cc2)N(=O)=[O-])c2ccccc12']
0080_0066	CC1=C(COc2c3oc(=O)ccc3cc3ccoc23)CC(C)(C)CC1		['CC1=C(COc2c3oc(=O)ccc3cc3ccoc23)CC(C)(C)CC1']
2712_3260	CCOC(=O)c1c(C)c(C)sc1NC(=O)Cc1cccc2ccccc12		['CCOC(=O)c1c(C)c(C)sc1NC(=O)Cc1cccc2ccccc12']
8008_5856	CC(=O)N=C1NC(=O)C(=Cc2oc(cc2)c2cccc(Cl)c2)S1		['CC(=O)N=C1NC(=O)C(=Cc2oc(cc2)c2cccc(Cl)c2)S1']
Sulconazole	Cl[c]1[c][c][c]([C][S][C]([C][n]2[c][c][n][c]2)[c]3[c][c][c](Cl)[c][c]3Cl)[c][c]1		['Cl[c]1[c][c][c]([C][S][C]([C][n]2[c][c][n][c]2)[c]3[c][c][c](Cl)[c][c]3Cl)[c][c]1']
8007_8341	Oc1c(C=NNC(=O)c2cccc(Cl)c2)ccc2ccccc12		['Oc1c(C=NNC(=O)c2cccc(Cl)c2)ccc2ccccc12']
0590_0525	[O-]=N(=O)c1ccc2[nH]c(=O)c(c(c3ccccc3)c2c1)C(=O)C=Cc1ccccc1		['[O-]=N(=O)c1ccc2[nH]c(=O)c(c(c3ccccc3)c2c1)C(=O)C=Cc1ccccc1']
Quercetin	[O][c]1[c][c]([O])[c]2[c](=O)[c]([O])[c]([o][c]2[c]1)[c]3[c][c][c]([O])[c]([O])[c]3		['[O][c]1[c][c]([O])[c]2[c](=O)[c]([O])[c]([o][c]2[c]1)[c]3[c][c][c]([O])[c]([O])[c]3']
2357_3049	[O-]=N(=O)c1ccc(C=NNC(=O)c2cc([nH]n2)c2ccc(OCc3ccccc3)cc2)cc1		['[O-]=N(=O)c1ccc(C=NNC(=O)c2cc([nH]n2)c2ccc(OCc3ccccc3)cc2)cc1']
C301_0220	COc1cc(Cl)c(C)cc1Nc1c(nn(c2cccc(C)c2)[n+]1[O-])N(=O)=[O-]		['COc1cc(Cl)c(C)cc1Nc1c(nn(c2cccc(C)c2)[n+]1[O-])N(=O)=[O-]']
K783_3251	CCOC(=O)CCN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(Cl)cc1		['CCOC(=O)CCN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(Cl)cc1']
K939_0013	CC(C)c1ccc(C=C2C(=O)Nc3ccccc23)cc1		['CC(C)c1ccc(C=C2C(=O)Nc3ccccc23)cc1']
K091_1157	[O-]=N(=O)c1cc(NC=C2N=C(OC2=O)c2ccc(Br)cc2)ccc1Cl		['[O-]=N(=O)c1cc(NC=C2N=C(OC2=O)c2ccc(Br)cc2)ccc1Cl']
3253_2866	Clc1ccc(cc1)c1cc([nH]n1)C(=O)NN=Cc1c[nH]c2ccccc12		['Clc1ccc(cc1)c1cc([nH]n1)C(=O)NN=Cc1c[nH]c2ccccc12']
8001_2346	Clc1ccc(COc2ccc(cc2)C(=O)NN=Cc2c[nH]c3ccccc23)cc1		['Clc1ccc(COc2ccc(cc2)C(=O)NN=Cc2c[nH]c3ccccc23)cc1']
2_19	[#6][C][C][C][C][C][C]([O][c]1[c][c][c]([c][c]1)S(=O)(=O)[c]2[c][c][c]([O][C][c]3[c][c][c][c][c]3)[c][c]2)[C]([O])=O		['[#6][C][C][C][C][C][C]([O][c]1[c][c][c]([c][c]1)S(=O)(=O)[c]2[c][c][c]([O][C][c]3[c][c][c][c][c]3)[c][c]2)[C]([O])=O']
Clotrimazole	Cl[c]1[c][c][c][c][c]1[C]([c]2[c][c][c][c][c]2)([c]3[c][c][c][c][c]3)[n]4[c][c][n][c]4		['Cl[c]1[c][c][c][c][c]1[C]([c]2[c][c][c][c][c]2)([c]3[c][c][c][c][c]3)[n]4[c][c][n][c]4']
4111_0016	N#Cc1ccc(cc1)C1Oc2ccccc2C2CC(=NN12)c1ccccc1		['N#Cc1ccc(cc1)C1Oc2ccccc2C2CC(=NN12)c1ccccc1']
3253_0361	O=C(NN=Cc1cccc(OCc2ccccc2)c1)c1cccs1		['O=C(NN=Cc1cccc(OCc2ccccc2)c1)c1cccs1']
2_12	[CH3][N]([CH3])[c]1[c][c][c](/[C]=[C]2/[C](=O)[N][c]3[c][c][c][c][c]23)[c][c]1		['[CH3][N]([CH3])[c]1[c][c][c](/[C]=[C]2/[C](=O)[N][c]3[c][c][c][c][c]23)[c][c]1']
2_13	[O][c]1[c](/[C]=[C]2/[C](=O)[N][c]3[c][c][c][c][c]23)[c][c]c4CCCCc14		['[O][c]1[c](/[C]=[C]2/[C](=O)[N][c]3[c][c][c][c][c]23)[c][c]c4CCCCc14']
2_10	O=[C]/1[N][c]2[c][c][c][c][c]2[C]1=[C][c]3[c][c][c]([s]3)[c]4[c][c][c][s]4		['O=[C]/1[N][c]2[c][c][c][c][c]2[C]1=[C][c]3[c][c][c]([s]3)[c]4[c][c][c][s]4']
2_11	[CH3][C]([CH3])([CH3])[c]1[c][c](/[C]=[C]2/[C](=O)[N][c]3[n][c][c][c][c]23)[c][c]([c]1O)[C]([CH3])([CH3])[CH3]		['[CH3][C]([CH3])([CH3])[c]1[c][c](/[C]=[C]2/[C](=O)[N][c]3[n][c][c][c][c]23)[c][c]([c]1O)[C]([CH3])([CH3])[CH3]']
2_16	[C]([#1])([#1])([#1])[c]1[c][c](Cl)[c][c]2[S][C]([C](=O)[c]12)=[C]3[S][c]4[c][c](Cl)[c][c]([C]([#1])([#1])([#1]))[c]4[C]3=O		['[C]([#1])([#1])([#1])[c]1[c][c](Cl)[c][c]2[S][C]([C](=O)[c]12)=[C]3[S][c]4[c][c](Cl)[c][c]([C]([#1])([#1])([#1]))[c]4[C]3=O']
2_17	[O][c]1[c](N=N[c]2[c][c][c](Br)[c][c]2S([#8-])(=O)=O)[c]([c][c]3[c][c]([c](N=N[c]4[c][c][c](Br)[c][c]4S([#8-])(=O)=O)[c](O)[c]13)S([#8-])(=O)=O)S([#8-])(=O)=O		['[O][c]1[c](N=N[c]2[c][c][c](Br)[c][c]2S([#8-])(=O)=O)[c]([c][c]3[c][c]([c](N=N[c]4[c][c][c](Br)[c][c]4S([#8-])(=O)=O)[c](O)[c]13)S([#8-])(=O)=O)S([#8-])(=O)=O']
2_14	Cl[c]1[c][c][c]2[s][c]([S][c]3[n][n][c]([N][C](=O)[c]4[c][c][c][s]4)[s]3)[n][c]2[c]1		['Cl[c]1[c][c][c]2[s][c]([S][c]3[n][n][c]([N][C](=O)[c]4[c][c][c][s]4)[s]3)[n][c]2[c]1']
2_15	[O][c]1[c][c][c]([N]=[N][c]2[c][c][c][c](Br)[c]2)[c][c]1		['[O][c]1[c][c][c]([N]=[N][c]2[c][c][c][c](Br)[c]2)[c][c]1']
1187_1046	CN(C)c1oc(nc1S(=O)(=O)c1ccc(C)cc1)c1ccccc1		['CN(C)c1oc(nc1S(=O)(=O)c1ccc(C)cc1)c1ccccc1']
C331_0385	COc1ccc(cc1)c1[nH]c(SCC(=O)NCc2occc2)c(n1)c1ccccc1		['COc1ccc(cc1)c1[nH]c(SCC(=O)NCc2occc2)c(n1)c1ccccc1']
8011_8270	O=C1OC2(CCCC2)OC(=O)C1=Cc1ccc(OCc2ccccc2)cc1		['O=C1OC2(CCCC2)OC(=O)C1=Cc1ccc(OCc2ccccc2)cc1']
C224_2833	CCc1ccc(NC(=O)CNS(=O)(=O)c2ccc(Br)s2)cc1		['CCc1ccc(NC(=O)CNS(=O)(=O)c2ccc(Br)s2)cc1']
2513_0502	Cc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)Nc1nc(cs1)c1ccc(F)cc1		['Cc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)Nc1nc(cs1)c1ccc(F)cc1']
K220_48090	CCOc1cccc2cc(C(=O)Nc3cccc(c3)C(F)(F)F)c(=Nc3ccc(cc3)C(=O)O)oc12		['CCOc1cccc2cc(C(=O)Nc3cccc(c3)C(F)(F)F)c(=Nc3ccc(cc3)C(=O)O)oc12']
C189_0341	Cc1ccccc1Cn1cc(c2ccccc12)S(=O)(=O)CC(=O)NC1CCCCC1		['Cc1ccccc1Cn1cc(c2ccccc12)S(=O)(=O)CC(=O)NC1CCCCC1']
0945_0604	Brc1ccc(cc1)c1csc(NN=Cc2ccccc2)n1		['Brc1ccc(cc1)c1csc(NN=Cc2ccccc2)n1']
4469_0604	Clc1ccc(cc1)c1csc(NCc2ccccc2)n1		['Clc1ccc(cc1)c1csc(NCc2ccccc2)n1']
0945_0607	CN(C)c1ccc(C=NNc2nc(cs2)c2ccc(Br)cc2)cc1		['CN(C)c1ccc(C=NNc2nc(cs2)c2ccc(Br)cc2)cc1']
Ro318220	[CH3][n]1[c][c]([C]2=[C]([C](=O)[N][C]2=O)[c]3[c][n]([C][C][C][S][C]([N]([#1]))=[N])[c]4[c][c][c][c][c]34)[c]5[c][c][c][c][c]15		['[CH3][n]1[c][c]([C]2=[C]([C](=O)[N][C]2=O)[c]3[c][n]([C][C][C][S][C]([N]([#1]))=[N])[c]4[c][c][c][c][c]34)[c]5[c][c][c][c][c]15']
3253_1842	COc1ccccc1C=NNC(=O)c1cc([nH]n1)c1ccccc1		['COc1ccccc1C=NNC(=O)c1cc([nH]n1)c1ccccc1']
3391_6686	CCOc1ccc(Nc2nc(Cl)nc(Nc3ccc(OC)c(OC)c3)n2)cc1		['CCOc1ccc(Nc2nc(Cl)nc(Nc3ccc(OC)c(OC)c3)n2)cc1']
4171_0235	CC1=NOC(=O)C1=Cc1ccc(OCc2ccc(Cl)cc2)cc1		['CC1=NOC(=O)C1=Cc1ccc(OCc2ccc(Cl)cc2)cc1']
4514_0614	CCN1C(=O)CC(SC1=Nc1ccc(F)cc1)C(=O)Nc1ccc(Br)cc1		['CCN1C(=O)CC(SC1=Nc1ccc(F)cc1)C(=O)Nc1ccc(Br)cc1']
K292_0969	COc1cccc(NC(=O)CSc2nc3ccsc3c(=O)n2C2CCCCC2)c1		['COc1cccc(NC(=O)CSc2nc3ccsc3c(=O)n2C2CCCCC2)c1']
2154_0028	FC(F)(F)c1cccc(NC(=O)c2cc(Br)ccc2Cl)c1		['FC(F)(F)c1cccc(NC(=O)c2cc(Br)ccc2Cl)c1']
4476_0270	CC1=C(C(C(=C(C)N1)C(=O)OCC=C)c1cccc(Cl)c1)C(=O)OCC=C		['CC1=C(C(C(=C(C)N1)C(=O)OCC=C)c1cccc(Cl)c1)C(=O)OCC=C']
6143_0170	Cc1ccc(NC(=O)C2Cc3ccccc3CN2S(=O)(=O)c2ccc(C)cc2)cc1		['Cc1ccc(NC(=O)C2Cc3ccccc3CN2S(=O)(=O)c2ccc(C)cc2)cc1']
Nicardipine	[CH3][O][C](=O)[C]1=[C]([CH3])[N][C]([CH3])=[C]([C]1[c]2[c][c][c][c]([c]2)[N+]([O-])=O)[C](=O)[O][C][C][N]([CH3])[C][c]3[c][c][c][c][c]3		['[CH3][O][C](=O)[C]1=[C]([CH3])[N][C]([CH3])=[C]([C]1[c]2[c][c][c][c]([c]2)[N+]([O-])=O)[C](=O)[O][C][C][N]([CH3])[C][c]3[c][c][c][c][c]3']
8001_4897	Oc1c(C=Nc2ccc3c(oc4ccccc34)c2)cc(Br)cc1N(=O)=[O-]		['Oc1c(C=Nc2ccc3c(oc4ccccc34)c2)cc(Br)cc1N(=O)=[O-]']
8002_9863	Oc1ccc(Nc2nc(cs2)c2ccc(Cl)cc2)cc1		['Oc1ccc(Nc2nc(cs2)c2ccc(Cl)cc2)cc1']
8008_8749	[O-]=N(=O)c1cccc(c1)C1Nc2ccc(Cl)cc2C2C=CCC12		['[O-]=N(=O)c1cccc(c1)C1Nc2ccc(Cl)cc2C2C=CCC12']
8008_4656	Clc1ccccc1c1nnc(NC(=O)c2occc2)s1		['Clc1ccccc1c1nnc(NC(=O)c2occc2)s1']
K907_0076	Cc1ccccc1OCc1onc(n1)c1ccc(NC(=O)c2occc2)cc1		['Cc1ccccc1OCc1onc(n1)c1ccc(NC(=O)c2occc2)cc1']
1910_1439	Oc1c(Cl)cc(Cl)cc1C=NNC(=O)c1cccc(c1)N(=O)=[O-]		['Oc1c(Cl)cc(Cl)cc1C=NNC(=O)c1cccc(c1)N(=O)=[O-]']
K647_0156	Cc1cccc(Nc2nc(NCCC3=CCCCC3)nc(n2)N2CCOCC2)c1		['Cc1cccc(Nc2nc(NCCC3=CCCCC3)nc(n2)N2CCOCC2)c1']
