Name	SMARTS	Reject	Accept
Rotenoids_1	[$([$(c[OX2]),$([CX4D1][OX2]),$([CX4D2]([OX2])[CD1]),$([CX4D2]([OX2])[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]c1ccc([H,$([CX4]([H,$([CH3])])([H,$([CH3])])([H,$([CH3])]))])cc1)][OX2]c1[cH1][cH1]c2c(c1[H,CX4])O[C@@H]3[CH2]Oc4[cH1]c(c(c(c4[C@@H]3[CX3]2=[OX1])[$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])]),$([$(c[OX2]),$([CX4D1][OX2]),$([CX4D2]([OX2])[CD1]),$([CX4D2]([OX2])[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]c1ccc([H,$([CX4]([H,$([CH3])])([H,$([CH3])])([H,$([CH3])]))])cc1)][OX2]c1[cH1][cH1]c2c(c1[H,CX4])O[C@@H]3[CH2]Oc4[cH1]c(c(c(c4[C@@H]3[CX3]2=[OX1])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])]		['[$([$(c[OX2]),$([CX4D1][OX2]),$([CX4D2]([OX2])[CD1]),$([CX4D2]([OX2])[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]c1ccc([H,$([CX4]([H,$([CH3])])([H,$([CH3])])([H,$([CH3])]))])cc1)][OX2]c1[cH1][cH1]c2c(c1[H,CX4])O[C@@H]3[CH2]Oc4[cH1]c(c(c(c4[C@@H]3[CX3]2=[OX1])[$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])]),$([$(c[OX2]),$([CX4D1][OX2]),$([CX4D2]([OX2])[CD1]),$([CX4D2]([OX2])[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]([OX2])[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD2]~[CD1]),$([CX4D2]c1ccc([H,$([CX4]([H,$([CH3])])([H,$([CH3])])([H,$([CH3])]))])cc1)][OX2]c1[cH1][cH1]c2c(c1[H,CX4])O[C@@H]3[CH2]Oc4[cH1]c(c(c(c4[C@@H]3[CX3]2=[OX1])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])]']
Rotenoids_2	[$([H,$([CH3]),$([OX2](c)[CH3]),$([OX2](c)[CH2][CH3])]c1[cH1]c2c(c(c1[$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[C@H]3[C@@H]([CH2]O2)Oc4c([cH1][cH1]c5c4~[#8]5)[CX3]3=[OX1]),$([H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])]c1[cH1]c2c(c(c1[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[$([OX2][CH3]),$([OX2][CH2][CH3])])[C@H]3[C@@H]([CH2]O2)Oc4c([cH1][cH1]c5c4~[#8]5)[CX3]3=[OX1])]		['[$([H,$([CH3]),$([OX2](c)[CH3]),$([OX2](c)[CH2][CH3])]c1[cH1]c2c(c(c1[$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[C@H]3[C@@H]([CH2]O2)Oc4c([cH1][cH1]c5c4~[#8]5)[CX3]3=[OX1]),$([H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])]c1[cH1]c2c(c(c1[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[$([OX2][CH3]),$([OX2][CH2][CH3])])[C@H]3[C@@H]([CH2]O2)Oc4c([cH1][cH1]c5c4~[#8]5)[CX3]3=[OX1])]']
Rotenoids_3	[$([H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])]c1[cH1]c2c(c(c1[$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[C@H]3[C@@H]([CH2]O2)Oc4c([cH1][cH1]c5c4~[#6](~[#8]5)[H,$([CD1]),$([CD2]~[CD1]),$([CD2]~[CD2]~[CD1]),$([CD3](~[CD1])~[CD1]),$([CD2]~[CD2]~[CD2]~[CD1]),$([CD3](~[CD1])~[CD2]~[CD1]),$([CD4](~[CD1])(~[CD1])(~[CD1])),$([CD2]~[CD3](~[CD1])[CD1])])[CX3]3=[OX1]),$([H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])]c1[cH1]c2c(c(c1[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[$([OX2][CH3]),$([OX2][CH2][CH3])])[C@H]3[C@@H]([CH2]O2)Oc4c([cH1][cH1]c5c4~[#6](~[#8]5)[H,$([CD1]),$([CD2]~[CD1]),$([CD2]~[CD2]~[CD1]),$([CD3](~[CD1])~[CD1]),$([CD2]~[CD2]~[CD2]~[CD1]),$([CD3](~[CD1])~[CD2]~[CD1]),$([CD4](~[CD1])(~[CD1])(~[CD1])),$([CD2]~[CD3](~[CD1])[CD1])])[CX3]3=[OX1])]		['[$([H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])]c1[cH1]c2c(c(c1[$([OX2][CH3]),$([OX2][CH2][CH3])])[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[C@H]3[C@@H]([CH2]O2)Oc4c([cH1][cH1]c5c4~[#6](~[#8]5)[H,$([CD1]),$([CD2]~[CD1]),$([CD2]~[CD2]~[CD1]),$([CD3](~[CD1])~[CD1]),$([CD2]~[CD2]~[CD2]~[CD1]),$([CD3](~[CD1])~[CD2]~[CD1]),$([CD4](~[CD1])(~[CD1])(~[CD1])),$([CD2]~[CD3](~[CD1])[CD1])])[CX3]3=[OX1]),$([H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])]c1[cH1]c2c(c(c1[H,$([CH3]),$([OX2][CH3]),$([OX2][CH2][CH3])])[$([OX2][CH3]),$([OX2][CH2][CH3])])[C@H]3[C@@H]([CH2]O2)Oc4c([cH1][cH1]c5c4~[#6](~[#8]5)[H,$([CD1]),$([CD2]~[CD1]),$([CD2]~[CD2]~[CD1]),$([CD3](~[CD1])~[CD1]),$([CD2]~[CD2]~[CD2]~[CD1]),$([CD3](~[CD1])~[CD2]~[CD1]),$([CD4](~[CD1])(~[CD1])(~[CD1])),$([CD2]~[CD3](~[CD1])[CD1])])[CX3]3=[OX1])]']
